dyear,daily_fare,daily_miles,var,group,year
2022-06-08,397007.73640000005,79604.30999999994,paytype,Cash,2022
2022-06-09,1749357.0453999918,352558.2199999997,paytype,Credit,2022
2022-06-09,425978.1792,82117.36999999911,paytype,Cash,2022
2022-06-10,1673608.591499994,346659.89999999775,paytype,Credit,2022
2022-06-10,434348.6429,84210.12000000008,paytype,Cash,2022
2022-06-11,1526983.2266999958,322492.75999999937,paytype,Credit,2022
2022-06-11,392775.92029999994,80692.78999999963,paytype,Cash,2022
2022-06-12,1384098.4669999988,312914.5199999985,paytype,Credit,2022
2022-06-12,349037.7674,76632.29000000062,paytype,Cash,2022
2022-06-13,1536362.4187999945,336067.399999999,paytype,Credit,2022
2022-06-13,385782.5423999999,82924.38999999974,paytype,Cash,2022
2022-06-14,1616384.8942999924,438260.6200000034,paytype,Credit,2022
2022-06-14,400490.8709999999,81891.43000000023,paytype,Cash,2022
2022-06-15,1710485.4069999945,348287.5600000035,paytype,Credit,2022
2022-06-15,415168.98339999997,82892.90000000078,paytype,Cash,2022
2022-06-16,1682936.0973999936,339598.24000000185,paytype,Credit,2022
2022-06-16,385300.4279,79032.98000000001,paytype,Cash,2022
2022-06-17,1669288.590199994,352643.5200000005,paytype,Credit,2022
2022-06-17,396285.53079999995,83691.27999999993,paytype,Cash,2022
2022-06-18,1444585.6945999945,313127.379999999,paytype,Credit,2022
2022-06-18,382769.4086999999,82878.7699999997,paytype,Cash,2022
2022-06-19,1309782.3332999982,300439.61999999906,paytype,Credit,2022
2022-06-19,340719.62269999995,78539.34000000026,paytype,Cash,2022
2022-06-20,1333394.1804999965,303367.00000000285,paytype,Credit,2022
2022-06-20,350460.5052,75929.6000000002,paytype,Cash,2022
2022-06-21,1564285.1368999935,318379.9599999979,paytype,Credit,2022
2022-06-21,374288.7247999999,77191.35999999991,paytype,Cash,2022
2022-06-22,1580312.7178999945,314438.1899999991,paytype,Credit,2022
2022-06-22,382129.049,75097.1799999997,paytype,Cash,2022
2022-06-23,1732986.2155999928,356236.32999999606,paytype,Credit,2022
2022-06-23,402312.25019999995,82606.0899999994,paytype,Cash,2022
2022-06-24,1626272.5185999942,338331.37999999936,paytype,Credit,2022
2022-06-24,422980.56039999996,268205.3400000015,paytype,Cash,2022
2022-06-25,1463809.8647999954,313004.9500000036,paytype,Credit,2022
2022-06-25,430089.8311,81935.61999999997,paytype,Cash,2022
2022-06-26,1285128.7390999962,289602.64999999915,paytype,Credit,2022
2022-06-26,362946.4627999998,73425.60999999961,paytype,Cash,2022
2022-06-27,1345079.216699996,296030.42999999685,paytype,Credit,2022
2022-06-27,377744.2422,77989.5999999999,paytype,Cash,2022
2022-06-28,1421025.352799994,297104.4900000009,paytype,Credit,2022
2022-06-28,395080.1711,78273.6199999999,paytype,Cash,2022
2022-06-29,1461128.0470999947,303764.97000000114,paytype,Credit,2022
2022-06-29,377420.05650000006,78474.16999999984,paytype,Cash,2022
2022-06-30,1460570.1999999948,306017.14000000054,paytype,Credit,2022
2022-06-30,373876.4556,79243.66999999991,paytype,Cash,2022
2022-07-01,1259178.5941999953,272727.6100000013,paytype,Credit,2022
2022-07-01,364436.1079,79918.73999999974,paytype,Cash,2022
2022-07-02,1026146.5702999992,230140.97000000282,paytype,Credit,2022
2022-07-02,326389.35819999996,73417.68999999987,paytype,Cash,2022
2022-07-03,913927.9652999995,211206.53000000064,paytype,Credit,2022
2022-07-03,308900.74369999993,72546.80000000034,paytype,Cash,2022
2022-07-04,856621.5520999999,202940.1700000007,paytype,Credit,2022
2022-07-04,254645.91809999998,60515.13000000032,paytype,Cash,2022
2022-07-05,1167993.6735999961,262232.34000000055,paytype,Credit,2022
2022-07-05,347747.53339999996,78473.90000000017,paytype,Cash,2022
2022-07-06,1233337.3247999959,262874.69999999803,paytype,Credit,2022
2022-07-06,360965.2225,78080.26999999979,paytype,Cash,2022
2022-07-07,1305081.9287999955,275407.83999999956,paytype,Credit,2022
2022-07-07,366848.7483,78692.04000000015,paytype,Cash,2022
2022-07-08,1278208.8450999968,273604.9099999988,paytype,Credit,2022
2022-07-08,353008.1693,76176.2599999995,paytype,Cash,2022
2022-07-09,1159047.226299998,258289.65999999648,paytype,Credit,2022
2022-07-09,314186.7480999999,70223.32999999996,paytype,Cash,2022
2022-07-10,1151122.050399999,268121.649999999,paytype,Credit,2022
2022-07-10,290819.1504,67591.27000000024,paytype,Cash,2022
2022-07-11,1241145.014599996,277343.340000003,paytype,Credit,2022
2022-07-11,344058.30939999997,77177.00000000003,paytype,Cash,2022
2022-07-12,1400854.8640999936,291756.6399999989,paytype,Credit,2022
2022-07-12,355985.17689999996,75698.3699999999,paytype,Cash,2022
2022-07-13,1492108.1044999943,310095.40999999695,paytype,Credit,2022
2022-07-13,363898.5668999999,75960.37000000004,paytype,Cash,2022
2022-07-14,1504262.0454999944,312868.5400000004,paytype,Credit,2022
2022-07-14,378468.9338,79445.25000000041,paytype,Cash,2022
2022-07-15,1412362.1964999954,304880.08999999944,paytype,Credit,2022
2022-07-15,372823.3408,80847.57999999989,paytype,Cash,2022
2022-07-16,1331447.676399997,288537.68000000267,paytype,Credit,2022
2022-07-16,344578.38060000003,74906.08999999987,paytype,Cash,2022
2022-07-17,1248007.1203999985,287727.81000000075,paytype,Credit,2022
2022-07-17,312139.1994,72317.7399999998,paytype,Cash,2022
2022-07-18,1242031.8272999958,270475.2200000008,paytype,Credit,2022
2022-07-18,332463.09689999995,72962.26999999981,paytype,Cash,2022
2022-07-19,1434687.1205999928,301585.91000000434,paytype,Credit,2022
2022-07-19,369268.66589999996,78479.00999999969,paytype,Cash,2022
2022-07-20,1485028.0668999958,302924.68000000034,paytype,Credit,2022
2022-07-20,369692.9696,76295.14000000054,paytype,Cash,2022
2022-07-21,1488325.000099995,302766.0100000006,paytype,Credit,2022
2022-07-21,367604.8990999999,76015.78000000057,paytype,Cash,2022
2022-07-22,1324448.6936999965,283691.0799999989,paytype,Credit,2022
2022-07-22,415719.6888999997,88483.49000000025,paytype,Cash,2022
2022-07-23,1235307.8752999974,269681.0399999996,paytype,Credit,2022
2022-07-23,346039.4479999999,75687.46000000021,paytype,Cash,2022
2022-07-24,1192748.9338999987,274534.43999999977,paytype,Credit,2022
2022-07-24,315292.4756999999,72210.34000000005,paytype,Cash,2022
2022-07-25,1196972.4331999968,262832.72999999905,paytype,Credit,2022
2022-07-25,328573.89680000005,72875.1199999999,paytype,Cash,2022
2022-07-26,1382042.4884999949,293579.85999999905,paytype,Credit,2022
2022-07-26,365023.4366999999,78663.30999999984,paytype,Cash,2022
2022-07-27,1431586.3779999947,297591.80000000075,paytype,Credit,2022
2022-07-27,360930.2942,75734.41000000037,paytype,Cash,2022
2022-07-28,1462513.1445999932,302320.340000001,paytype,Credit,2022
2022-07-28,368256.14069999993,77374.81000000004,paytype,Cash,2022
2022-07-29,1405074.0580999947,297951.71000000095,paytype,Credit,2022
2022-07-29,364197.42929999996,77653.63999999987,paytype,Cash,2022
2022-07-30,1250496.2956999969,271010.450000003,paytype,Credit,2022
2022-07-30,342739.7124,75295.11999999906,paytype,Cash,2022
2022-07-31,1183262.3917999978,272770.6200000006,paytype,Credit,2022
2022-07-31,304186.64359999995,70510.71999999993,paytype,Cash,2022
2022-08-01,1183419.506999996,278849.1900000005,paytype,Credit,2022
2022-08-01,326505.4204999999,73689.48999999957,paytype,Cash,2022
2022-08-02,1296291.6587999952,273596.10000000184,paytype,Credit,2022
2022-08-02,351238.7249,75555.0099999995,paytype,Cash,2022
2022-08-03,1336516.426999995,275347.8200000012,paytype,Credit,2022
2022-08-03,352730.4492000001,74510.99999999984,paytype,Cash,2022
2022-08-04,1407656.4922999959,287465.5499999993,paytype,Credit,2022
2022-08-04,360968.1943999999,75562.00000000029,paytype,Cash,2022
2022-08-05,1358578.8633999953,292557.59999999736,paytype,Credit,2022
2022-08-05,362105.2682,79147.70999999956,paytype,Cash,2022
2022-08-06,1276999.6320999973,276908.7400000009,paytype,Credit,2022
2022-08-06,358860.9138999999,79902.47999999959,paytype,Cash,2022
2022-08-07,1156477.233399998,266023.8799999986,paytype,Credit,2022
2022-08-07,311936.03669999994,72175.49999999981,paytype,Cash,2022
2022-08-08,1214446.7870999954,270056.8800000008,paytype,Credit,2022
2022-08-08,347042.43599999987,77546.04000000011,paytype,Cash,2022
2022-08-09,1345139.5925999943,279186.679999999,paytype,Credit,2022
2022-08-09,364467.8835,77649.70000000007,paytype,Cash,2022
2022-08-10,1057008.9834000007,224904.30000000136,paytype,Credit,2022
2022-08-10,278555.12479999993,60445.62000000001,paytype,Cash,2022
2022-08-11,1437094.9810999944,297318.6499999991,paytype,Credit,2022
2022-08-11,384250.8613,81860.2499999997,paytype,Cash,2022
2022-08-12,1369664.1068999933,292337.2899999978,paytype,Credit,2022
2022-08-12,375540.8552,81327.48000000024,paytype,Cash,2022
2022-08-13,1255357.386199997,272067.3299999996,paytype,Credit,2022
2022-08-13,347730.1088,77017.6299999999,paytype,Cash,2022
2022-08-14,1194004.7480999988,274244.3699999981,paytype,Credit,2022
2022-08-14,313339.81309999997,71920.81000000054,paytype,Cash,2022
2022-08-15,1184943.0520999967,266218.42000000004,paytype,Credit,2022
2022-08-15,341105.08829999994,77689.82999999987,paytype,Cash,2022
2022-08-16,1276282.1498999952,273649.0799999999,paytype,Credit,2022
2022-08-16,358592.83269999997,79193.73999999953,paytype,Cash,2022
2022-08-17,1324249.4181999941,278549.120000001,paytype,Credit,2022
2022-08-17,370837.44489999994,81552.26999999922,paytype,Cash,2022
2022-08-18,1382826.3694999947,292079.90999999817,paytype,Credit,2022
2022-08-18,374218.6761,81645.75000000012,paytype,Cash,2022
2022-08-19,1332331.8222999938,285239.81000000035,paytype,Credit,2022
2022-08-19,383374.2638,84161.64000000017,paytype,Cash,2022
2022-08-20,1258120.8350999954,271119.38999999635,paytype,Credit,2022
2022-08-20,365409.8853999999,80460.90000000023,paytype,Cash,2022
2022-08-21,1175424.4179999963,384432.36999999796,paytype,Credit,2022
2022-08-21,330744.07310000004,78457.2600000005,paytype,Cash,2022
2022-08-22,1150936.1201999953,258183.1199999999,paytype,Credit,2022
2022-08-22,340583.44639999996,77410.4899999997,paytype,Cash,2022
2022-08-23,1328109.7919999936,287596.06999999797,paytype,Credit,2022
2022-08-23,373320.9023999999,83414.53999999998,paytype,Cash,2022
2022-08-24,1331142.6780999943,297786.8900000007,paytype,Credit,2022
2022-08-24,376893.2730999999,94602.7599999999,paytype,Cash,2022
2022-08-25,1367842.3208999927,289721.3499999995,paytype,Credit,2022
2022-08-25,388580.54669999995,84021.10999999945,paytype,Cash,2022
2022-08-26,1322578.4645999942,285494.7899999998,paytype,Credit,2022
2022-08-26,368873.30149999994,79903.02000000034,paytype,Cash,2022
2022-08-27,1275784.814299997,276209.04999999824,paytype,Credit,2022
2022-08-27,367822.5371,81233.25999999967,paytype,Cash,2022
2022-08-28,1223104.6210999968,280230.479999998,paytype,Credit,2022
2022-08-28,339345.8704,78776.22999999957,paytype,Cash,2022
2022-08-29,1188984.9490999954,275380.35999999975,paytype,Credit,2022
2022-08-29,349160.07859999995,79691.08999999957,paytype,Cash,2022
2022-08-30,1287252.913099994,273004.66000000044,paytype,Credit,2022
2022-08-30,372845.30799999996,82342.11999999997,paytype,Cash,2022
2022-08-31,1383971.5453999955,294392.28000000055,paytype,Credit,2022
2022-08-31,384140.0986999998,83700.6299999996,paytype,Cash,2022
2022-09-01,1397509.069699994,462019.90000000614,paytype,Credit,2022
2022-09-01,389210.5894999999,84891.97999999992,paytype,Cash,2022
2022-09-02,1339892.9573999946,294634.9900000006,paytype,Credit,2022
2022-09-02,380853.053,84641.34000000005,paytype,Cash,2022
2022-09-03,1197220.7732999963,265761.82999999775,paytype,Credit,2022
2022-09-03,380385.86579999985,85803.97999999992,paytype,Cash,2022
2022-09-04,1168053.891299999,266247.27000000083,paytype,Credit,2022
2022-09-04,350425.0458000001,81653.0599999994,paytype,Cash,2022
2022-09-05,1213198.3178999966,296110.0299999977,paytype,Credit,2022
2022-09-05,293897.1235,71498.98000000004,paytype,Cash,2022
2022-09-06,1369555.0731999942,281818.8600000016,paytype,Credit,2022
2022-09-06,343961.9542999999,73449.03999999983,paytype,Cash,2022
2022-09-07,1552216.228399991,311176.1499999997,paytype,Credit,2022
2022-09-07,386001.4347,80894.25000000041,paytype,Cash,2022
2022-09-08,1673912.0077999905,329675.390000005,paytype,Credit,2022
2022-09-08,416312.1930999999,95887.06000000052,paytype,Cash,2022
2022-09-09,1670598.5878999915,337729.4599999971,paytype,Credit,2022
2022-09-09,410918.0250999999,84963.92999999924,paytype,Cash,2022
2022-09-10,1550658.0261999972,317882.90999999817,paytype,Credit,2022
2022-09-10,380946.2554,80036.49000000059,paytype,Cash,2022
2022-09-11,1414551.3906999968,315891.53000000125,paytype,Credit,2022
2022-09-11,312219.6667,73057.60000000025,paytype,Cash,2022
2022-09-12,1509682.6102999905,318338.6300000011,paytype,Credit,2022
2022-09-12,364286.4054999999,78391.17999999963,paytype,Cash,2022
2022-09-13,1632741.339199991,324847.5500000014,paytype,Credit,2022
2022-09-13,376849.0674999999,76748.51,paytype,Cash,2022
2022-09-14,1689346.971599991,336703.64999999217,paytype,Credit,2022
2022-09-14,378194.9088,76586.09000000056,paytype,Cash,2022
2022-09-15,1746750.4856999898,351086.41999999975,paytype,Credit,2022
2022-09-15,385720.9008999999,79796.13000000014,paytype,Cash,2022
2022-09-16,1693892.001099989,350644.13000000425,paytype,Credit,2022
2022-09-16,393379.32899999997,80829.44999999995,paytype,Cash,2022
2022-09-17,710369.3133000004,151775.8100000002,paytype,Credit,2022
2022-09-17,172699.2673,38274.17999999999,paytype,Cash,2022
2022-09-18,724.7819999999999,155.35,paytype,Credit,2022
2022-09-18,372.335,85.19999999999999,paytype,Cash,2022
2022-09-19,1482177.9356999907,307037.15000000177,paytype,Credit,2022
2022-09-19,350944.891,73897.09999999971,paytype,Cash,2022
2022-09-20,1537613.6338999926,300672.72999999975,paytype,Credit,2022
2022-09-20,360143.15880000003,73171.48999999932,paytype,Cash,2022
2022-09-21,1561868.9934999943,297637.08000000176,paytype,Credit,2022
2022-09-21,353990.3088,70411.3099999998,paytype,Cash,2022
2022-09-22,1559859.1076999933,306697.8199999985,paytype,Credit,2022
2022-09-22,347644.1609999999,71438.46999999984,paytype,Cash,2022
2022-09-23,1646431.1422999904,346789.3400000001,paytype,Credit,2022
2022-09-23,376111.7312,78779.45999999985,paytype,Cash,2022
2022-09-24,1489479.7131999943,308613.07999999885,paytype,Credit,2022
2022-09-24,365082.0384999999,77712.0600000004,paytype,Cash,2022
2022-09-25,1351445.5688999956,304059.87000000523,paytype,Credit,2022
2022-09-25,315743.49260000006,72536.7899999999,paytype,Cash,2022
2022-09-26,1294252.0426999915,292957.9899999981,paytype,Credit,2022
2022-09-26,315802.9871,73041.01999999979,paytype,Cash,2022
2022-09-27,1449383.3016999937,313774.8400000002,paytype,Credit,2022
2022-09-27,342304.00699999987,73297.98000000048,paytype,Cash,2022
2022-09-28,1613106.5495999907,325748.8800000035,paytype,Credit,2022
2022-09-28,350707.3989,81013.0799999998,paytype,Cash,2022
2022-09-29,1719188.9607999926,342253.5500000013,paytype,Credit,2022
2022-09-29,377235.24499999994,78230.83999999995,paytype,Cash,2022
2022-09-30,1651372.7000999923,339738.7099999934,paytype,Credit,2022
2022-09-30,374270.9951,79463.69999999972,paytype,Cash,2022
2022-10-01,1462925.7075999954,305912.01999999303,paytype,Credit,2022
2022-10-01,334591.4518999999,72179.9400000002,paytype,Cash,2022
2022-10-02,1245457.1397999972,273090.2799999992,paytype,Credit,2022
2022-10-02,390133.77689999965,91211.3399999993,paytype,Cash,2022
2022-10-03,1357839.041099994,282468.9799999987,paytype,Credit,2022
2022-10-03,341289.3912999999,73371.04000000031,paytype,Cash,2022
2022-10-04,1363511.0986999935,273739.6100000029,paytype,Credit,2022
2022-10-04,323639.06249999994,68173.8799999995,paytype,Cash,2022
2022-10-05,1412470.1905999947,299031.7800000007,paytype,Credit,2022
2022-10-05,321426.18350000004,70264.78999999979,paytype,Cash,2022
2022-10-06,1699188.9890999931,346049.10000000015,paytype,Credit,2022
2022-10-06,389288.5481999999,94004.70999999999,paytype,Cash,2022
2022-10-07,1691449.200999992,340355.2999999997,paytype,Credit,2022
2022-10-07,394087.4095999999,81370.25000000063,paytype,Cash,2022
2022-10-08,1574504.664799997,321249.55000000104,paytype,Credit,2022
2022-10-08,386412.7321,80878.06000000003,paytype,Cash,2022
2022-10-09,1430956.0526999952,315520.0600000037,paytype,Credit,2022
2022-10-09,331184.85219999996,73020.58000000002,paytype,Cash,2022
2022-10-10,1363757.359599996,312306.1000000012,paytype,Credit,2022
2022-10-10,316756.7523,72974.42999999993,paytype,Cash,2022
2022-10-11,1598436.58449999,334307.3100000023,paytype,Credit,2022
2022-10-11,361253.6323999999,75793.66000000003,paytype,Cash,2022
2022-10-12,1674704.069999994,335748.4999999985,paytype,Credit,2022
2022-10-12,373024.81979999994,77346.79000000015,paytype,Cash,2022
2022-10-13,1732106.8947999924,341425.8000000011,paytype,Credit,2022
2022-10-13,378234.6169999999,77021.81000000014,paytype,Cash,2022
2022-10-14,1720780.3171999939,352081.220000003,paytype,Credit,2022
2022-10-14,389401.3673999999,81051.0600000011,paytype,Cash,2022
2022-10-15,1650486.6557999947,336495.1199999998,paytype,Credit,2022
2022-10-15,386622.1663,81253.3000000002,paytype,Cash,2022
2022-10-16,1546268.7897999967,348155.1199999959,paytype,Credit,2022
2022-10-16,330314.7522,74657.0399999998,paytype,Cash,2022
2022-10-17,1506940.1002999935,328301.7999999993,paytype,Credit,2022
2022-10-17,333009.85870000004,72985.15000000005,paytype,Cash,2022
2022-10-18,1656048.108999992,340865.1999999978,paytype,Credit,2022
2022-10-18,364455.96199999994,76861.53000000028,paytype,Cash,2022
2022-10-19,1746675.6909999899,368619.229999998,paytype,Credit,2022
